incident_name,incident_dateonly_created,incident_county,incident_acres_burned,incident_latitude,incident_longitude,MONTH_fire,DAY_OF_WEEK_fire,SEASON_fire,FIRE_SIZE_CAT,DATE,TMAX,TMIN,AWND,PRCP,TAVG_CAT,TMAX_CAT,TMIN_CAT,PRCP_CAT,MONTH_weather,DAY_OF_WEEK_weather,SEASON_weather,WILDFIRE_OCCURRENCE
Athens Fire,2024-07-12,Placer,260.0,38.8364594,-121.332377,7.0,4.0,Summer,Large,2024-07-12,,26.7,18.3,1.5,0.0,Unknown,High,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bluff Fire,2024-07-12,Riverside,50.0,33.95319,-116.87638,7.0,4.0,Summer,Medium,2024-07-12,,26.7,18.3,1.5,0.0,Unknown,High,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Pauba Fire,2024-07-12,Riverside,101.0,33.485557,-117.02173,7.0,4.0,Summer,Medium,2024-07-12,,26.7,18.3,1.5,0.0,Unknown,High,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Tire Fire,2024-07-18,Fresno,16.0,36.29538,-120.267799,7.0,3.0,Summer,Small,2024-07-18,,25.0,20.0,3.5,0.0,Unknown,Medium,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Dorado Fire,2024-07-18,Fresno,43.0,36.29802,-120.211458,7.0,3.0,Summer,Medium,2024-07-18,,25.0,20.0,3.5,0.0,Unknown,Medium,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ducor 2 Fire,2024-07-18,Tulare,142.0,35.96289,-119.0507,7.0,3.0,Summer,Medium,2024-07-18,,25.0,20.0,3.5,0.0,Unknown,Medium,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Lookout Fire,2024-07-19,Madera,11.0,37.3137,-119.6859,7.0,4.0,Summer,Small,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Lehi Fire,2024-07-19,Placer,9.0,38.8807773,-121.156605,7.0,4.0,Summer,Small,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
La Tuna Fire,2024-07-19,Los Angeles,43.0,34.23514,-118.30239,7.0,4.0,Summer,Medium,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Fork Fire,2024-07-19,Los Angeles,301.0,34.239686,-117.76113,7.0,4.0,Summer,Large,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Abbey Fire,2024-07-19,San Bernardino,10.0,34.083439,-117.139626,7.0,4.0,Summer,Small,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Deer Fire,2024-07-19,Los Angeles,272.0,34.5938959,-118.063529,7.0,4.0,Summer,Large,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Liberty Fire,2024-07-19,San Joaquin,104.0,38.2391935,-121.0869519,7.0,4.0,Summer,Medium,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Panoche Fire,2024-07-19,San Benito,37.0,36.606754,-120.876583,7.0,4.0,Summer,Medium,2024-07-19,,26.1,19.4,2.5,0.0,Unknown,Medium,High,Dry,7.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Columbia Fire,2024-07-22,Riverside,58.0,33.999524,-117.32122,7.0,0.0,Summer,Medium,2024-07-22,,31.1,19.4,1.7,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Pencil Fire,2024-07-22,Modoc,396.0,41.80078,-120.519727,7.0,0.0,Summer,Large,2024-07-22,,31.1,19.4,1.7,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Gold Complex,2024-07-22,Plumas,3007.0,39.726014,-120.535158,7.0,0.0,Summer,Large,2024-07-22,,31.1,19.4,1.7,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Tar Fire,2024-07-22,Kings,32.0,35.960403,-120.154889,7.0,0.0,Summer,Small,2024-07-22,,31.1,19.4,1.7,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Juniper Fire,2024-07-22,Riverside,15.0,33.757839,-117.112942,7.0,0.0,Summer,Small,2024-07-22,,31.1,19.4,1.7,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hatchett Fire,2024-07-25,Tulare,19.0,35.99271,-118.934596,7.0,3.0,Summer,Small,2024-07-25,,30.0,19.4,2.3,0.0,Unknown,High,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Acorn Fire,2024-07-25,Lake,151.0,39.140133,-122.87667,7.0,3.0,Summer,Medium,2024-07-25,,30.0,19.4,2.3,0.0,Unknown,High,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Lawton Fire,2024-07-25,San Bernardino,17.0,34.042687,-117.26745,7.0,3.0,Summer,Small,2024-07-25,,30.0,19.4,2.3,0.0,Unknown,High,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Macy Fire,2024-07-25,Riverside,145.0,33.656742,-117.383235,7.0,3.0,Summer,Medium,2024-07-25,,30.0,19.4,2.3,0.0,Unknown,High,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Flynn Fire,2024-07-25,Alameda,429.0,37.724532,-121.69605,7.0,3.0,Summer,Large,2024-07-25,,30.0,19.4,2.3,0.0,Unknown,High,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Simpson Fire,2024-07-25,Fresno,47.0,36.98268,-118.61484,7.0,3.0,Summer,Medium,2024-07-25,,30.0,19.4,2.3,0.0,Unknown,High,High,Dry,7.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Riley Fire,2024-07-27,Mendocino,12.0,39.418982,-123.590238,7.0,5.0,Summer,Small,2024-07-27,,25.6,18.9,2.7,0.0,Unknown,Medium,High,Dry,7.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cosgrove Fire,2024-07-27,Calaveras,12.0,38.222987,-120.802822,7.0,5.0,Summer,Small,2024-07-27,,25.6,18.9,2.7,0.0,Unknown,Medium,High,Dry,7.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Museum Fire,2024-07-27,Riverside,21.0,33.856642,-117.204108,7.0,5.0,Summer,Small,2024-07-27,,25.6,18.9,2.7,0.0,Unknown,Medium,High,Dry,7.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Walnut Fire,2024-07-27,Riverside,68.0,33.826534,-117.257982,7.0,5.0,Summer,Medium,2024-07-27,,25.6,18.9,2.7,0.0,Unknown,Medium,High,Dry,7.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Walker Fire,2024-07-28,Riverside,65.0,33.731572,-117.393766,7.0,6.0,Summer,Medium,2024-07-28,,28.3,17.2,1.4,0.0,Unknown,High,High,Dry,7.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Border 65 Fire,2024-07-28,San Diego,61.0,32.576716,-116.699961,7.0,6.0,Summer,Medium,2024-07-28,,28.3,17.2,1.4,0.0,Unknown,High,High,Dry,7.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sunset Fire,2024-07-28,Humboldt,13.0,40.368506,-124.362017,7.0,6.0,Summer,Small,2024-07-28,,28.3,17.2,1.4,0.0,Unknown,High,High,Dry,7.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Nixon Fire,2024-07-29,Riverside,5192.0,33.4773,-116.7805,7.0,0.0,Summer,Large,2024-07-29,,26.7,17.2,2.3,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cougar Fire,2024-07-29,Tehama,9.0,40.002008,-122.404759,7.0,0.0,Summer,Small,2024-07-29,,26.7,17.2,2.3,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Carmen Fire,2024-07-29,Riverside,11.0,33.910649,-116.782856,7.0,0.0,Summer,Small,2024-07-29,,26.7,17.2,2.3,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Italian Fire,2024-07-29,Fresno,46.0,37.1336,-119.394,7.0,0.0,Summer,Medium,2024-07-29,,26.7,17.2,2.3,0.0,Unknown,High,High,Dry,7.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Alamos Fire,2024-08-02,Riverside,72.0,33.582198,-117.166941,8.0,4.0,Summer,Medium,2024-08-02,,33.9,19.4,1.3,0.0,Unknown,High,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Franklin Fire,2024-08-04,Riverside,12.0,33.671261,-117.318087,8.0,6.0,Summer,Small,2024-08-04,,29.4,18.9,2.4,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bella Fire,2024-08-04,Kern,500.0,35.633966,-117.970987,8.0,6.0,Summer,Large,2024-08-04,,29.4,18.9,2.4,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Middle Fire,2024-08-04,Tuolumne,310.0,37.862367,-119.704567,8.0,6.0,Summer,Large,2024-08-04,,29.4,18.9,2.4,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Morrison Fire,2024-08-04,Tuolumne,30.0,37.9043,-119.615283,8.0,6.0,Summer,Small,2024-08-04,,29.4,18.9,2.4,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Gover Fire,2024-08-05,Shasta,12.0,40.393586,-122.176593,8.0,0.0,Summer,Small,2024-08-05,,30.6,20.0,2.2,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Kimtu Fire,2024-08-05,Humboldt,14.0,40.08453,-123.807764,8.0,0.0,Summer,Small,2024-08-05,,30.6,20.0,2.2,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Edgehill Fire,2024-08-05,San Bernardino,54.0,34.1516679,-117.3043742,8.0,0.0,Summer,Medium,2024-08-05,,30.6,20.0,2.2,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Crozier Fire,2024-08-06,El Dorado,1938.0,38.82889,-120.6975,8.0,1.0,Summer,Large,2024-08-06,,26.7,19.4,3.1,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Purple Fire,2024-08-07,Butte,10.0,39.46018,-121.35725,8.0,2.0,Summer,Small,2024-08-07,,27.2,20.0,3.6,0.0,Unknown,High,High,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Silver Fire,2024-08-07,El Dorado,41.0,38.7027118,-121.020844,8.0,2.0,Summer,Medium,2024-08-07,,27.2,20.0,3.6,0.0,Unknown,High,High,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Town Fire,2024-08-07,Calaveras,10.0,38.217239,-120.833961,8.0,2.0,Summer,Small,2024-08-07,,27.2,20.0,3.6,0.0,Unknown,High,High,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Valley Fire,2024-08-08,Madera,55.0,36.954837,-120.291882,8.0,3.0,Summer,Medium,2024-08-08,,26.1,20.0,3.0,0.0,Unknown,Medium,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canyon Fire,2024-08-08,Tuolumne,80.0,37.978113,-120.21464,8.0,3.0,Summer,Medium,2024-08-08,,26.1,20.0,3.0,0.0,Unknown,Medium,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Meiss Fire,2024-08-11,Sacramento,108.0,38.427179,-121.054386,8.0,6.0,Summer,Medium,2024-08-11,,29.4,21.1,2.5,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Anita Fire,2024-08-12,San Diego,20.0,32.717599,-116.927749,8.0,0.0,Summer,Small,2024-08-12,,31.1,20.6,1.7,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Reservoir Fire,2024-08-12,Lake,68.0,39.07015,-122.509941,8.0,0.0,Summer,Medium,2024-08-12,,31.1,20.6,1.7,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Oso Fire,2024-08-12,Stanislaus,11.0,37.471329,-121.23737,8.0,0.0,Summer,Small,2024-08-12,,31.1,20.6,1.7,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Turbine Fire,2024-08-12,Kern,329.0,35.0200352,-118.3419912,8.0,0.0,Summer,Large,2024-08-12,,31.1,20.6,1.7,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Papa Fire,2024-08-13,San Diego,60.0,33.3073021,-117.368598,8.0,1.0,Summer,Medium,2024-08-13,,31.1,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Kahlon Fire,2024-08-13,Merced,17.0,37.181034,-120.32559,8.0,1.0,Summer,Small,2024-08-13,,31.1,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Queenstone Fire,2024-08-13,Marin,18.0,38.043415,-122.562044,8.0,1.0,Summer,Small,2024-08-13,,31.1,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Moon Fire,2024-08-13,Los Angeles,15.0,34.284624,-117.8406047,8.0,1.0,Summer,Small,2024-08-13,,31.1,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bruns Fire,2024-08-14,Contra Costa,25.0,37.809344,-121.604861,8.0,2.0,Summer,Small,2024-08-14,,31.1,19.4,1.4,0.0,Unknown,High,High,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
White Fire,2024-08-14,Riverside,13.0,33.922735,-116.650391,8.0,2.0,Summer,Small,2024-08-14,,31.1,19.4,1.4,0.0,Unknown,High,High,Dry,8.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Zarzo Fire,2024-08-15,Mariposa,103.0,37.630738,-120.313718,8.0,3.0,Summer,Medium,2024-08-15,,32.8,19.4,1.6,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Waltz Fire,2024-08-15,Merced,85.0,37.349442,-120.238125,8.0,3.0,Summer,Medium,2024-08-15,,32.8,19.4,1.6,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Marysville Fire,2024-08-17,Butte,23.0,39.468991,-121.561366,8.0,5.0,Summer,Small,2024-08-17,,26.1,21.1,2.5,0.0,Unknown,Medium,High,Dry,8.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cypress Fire,2024-08-17,San Luis Obispo,88.0,35.578845,-120.901571,8.0,5.0,Summer,Medium,2024-08-17,,26.1,21.1,2.5,0.0,Unknown,Medium,High,Dry,8.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hills Fire,2024-08-18,Madera,172.0,36.909429,-119.792619,8.0,6.0,Summer,Large,2024-08-18,,27.2,21.1,2.1,0.0,Unknown,High,High,Dry,8.0,6.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Grant Fire,2024-08-19,"Alameda, San Joaquin",16.0,37.740555,-121.585729,8.0,0.0,Summer,Small,2024-08-19,,34.4,18.3,1.0,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Interlake Fire,2024-08-19,Monterey,22.0,35.8378,-121.038125,8.0,0.0,Summer,Small,2024-08-19,,34.4,18.3,1.0,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Livermore Fire,2024-08-19,Alameda,16.0,37.665174,-121.740217,8.0,0.0,Summer,Small,2024-08-19,,34.4,18.3,1.0,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Green Fire,2024-08-19,Alameda,6.0,37.7055278,-121.6971111,8.0,0.0,Summer,Small,2024-08-19,,34.4,18.3,1.0,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Railroad Fire,2024-08-19,Solano,60.0,38.193824,-121.8572856,8.0,0.0,Summer,Medium,2024-08-19,,34.4,18.3,1.0,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Quimby Fire,2024-08-19,Santa Clara,33.0,37.333444,-121.7338333,8.0,0.0,Summer,Small,2024-08-19,,34.4,18.3,1.0,0.0,Unknown,High,High,Dry,8.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bishop Fire,2024-08-20,San Luis Obispo,15.0,35.275553,-120.644048,8.0,1.0,Summer,Small,2024-08-20,,33.3,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Rancho Fire,2024-08-20,San Luis Obispo,9.0,35.704967,-120.582252,8.0,1.0,Summer,Small,2024-08-20,,33.3,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Grade Fire,2024-08-20,Santa Barbara,25.0,34.5337178,-120.195855,8.0,1.0,Summer,Small,2024-08-20,,33.3,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Winchester Fire,2024-08-20,Riverside,10.0,33.71271,-117.08414,8.0,1.0,Summer,Small,2024-08-20,,33.3,19.4,1.8,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Proctor 8 Fire,2024-08-23,San Diego,27.0,32.675679,-116.92502,8.0,4.0,Summer,Small,2024-08-23,,25.6,19.4,2.8,0.0,Unknown,Medium,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Banning Fire,2024-08-23,Riverside,86.0,33.928939,-116.846198,8.0,4.0,Summer,Medium,2024-08-23,,25.6,19.4,2.8,0.0,Unknown,Medium,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Refugio Fire,2024-08-23,Santa Barbara,86.0,34.506,-120.064,8.0,4.0,Summer,Medium,2024-08-23,,25.6,19.4,2.8,0.0,Unknown,Medium,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Chevelle Fire,2024-08-23,Tulare,27.0,35.805079,-119.053499,8.0,4.0,Summer,Small,2024-08-23,,25.6,19.4,2.8,0.0,Unknown,Medium,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Motor Fire,2024-08-23,Los Angeles,11.0,34.6592518,-118.7548048,8.0,4.0,Summer,Small,2024-08-23,,25.6,19.4,2.8,0.0,Unknown,Medium,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Far Fire,2024-08-23,Placer,12.0,39.037213,-121.312694,8.0,4.0,Summer,Small,2024-08-23,,25.6,19.4,2.8,0.0,Unknown,Medium,High,Dry,8.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Weller Fire,2024-08-27,Kern,78.0,35.5497,-118.958785,8.0,1.0,Summer,Medium,2024-08-27,,28.9,18.3,1.4,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Johnson Fire,2024-08-27,San Bernardino,15.0,34.4045559,-117.559695,8.0,1.0,Summer,Small,2024-08-27,,28.9,18.3,1.4,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer Fire,2024-08-27,San Bernardino,22.0,34.452109,-117.077204,8.0,1.0,Summer,Small,2024-08-27,,28.9,18.3,1.4,0.0,Unknown,High,High,Dry,8.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Way Fire,2024-08-29,Kern,88.0,35.694044,-118.426716,8.0,3.0,Summer,Medium,2024-08-29,,27.8,17.8,1.7,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Two Fire,2024-08-29,Sonoma,33.0,38.264246,-122.743925,8.0,3.0,Summer,Small,2024-08-29,,27.8,17.8,1.7,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Vasco Fire,2024-08-29,Alameda,16.0,37.777334,-121.71679,8.0,3.0,Summer,Small,2024-08-29,,27.8,17.8,1.7,0.0,Unknown,High,High,Dry,8.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Hawk Fire,2024-09-03,San Luis Obispo,14.0,35.313339,-120.623763,9.0,1.0,Fall,Small,2024-09-03,,33.9,19.4,1.4,0.0,Unknown,High,High,Dry,9.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Boone Fire,2024-09-03,Fresno,17600.0,36.12175,-120.58848,9.0,1.0,Fall,Large,2024-09-03,,33.9,19.4,1.4,0.0,Unknown,High,High,Dry,9.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Backus Fire,2024-09-03,Kern,41.0,34.876586,-118.248827,9.0,1.0,Fall,Medium,2024-09-03,,33.9,19.4,1.4,0.0,Unknown,High,High,Dry,9.0,1.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Chapman Fire,2024-09-04,Riverside,18.0,33.472372,-116.651385,9.0,2.0,Fall,Small,2024-09-04,,32.2,20.6,2.1,0.0,Unknown,High,High,Dry,9.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Post Fire,2024-09-04,Riverside,264.0,33.773143,-117.297767,9.0,2.0,Fall,Large,2024-09-04,,32.2,20.6,2.1,0.0,Unknown,High,High,Dry,9.0,2.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Line Fire,2024-09-05,San Bernardino,43978.0,34.121119,-117.154705,9.0,3.0,Fall,Large,2024-09-05,,33.9,21.1,2.0,0.0,Unknown,High,High,Dry,9.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Dorado Fire,2024-09-05,Fresno,502.0,36.13751,-120.24039,9.0,3.0,Fall,Large,2024-09-05,,33.9,21.1,2.0,0.0,Unknown,High,High,Dry,9.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Midway Rd Fire,2024-09-05,Merced,10.0,37.055082,-120.750881,9.0,3.0,Fall,Small,2024-09-05,,33.9,21.1,2.0,0.0,Unknown,High,High,Dry,9.0,3.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cove Fire,2024-09-06,Riverside,15.0,33.758174,-116.738699,9.0,4.0,Fall,Small,2024-09-06,,42.8,22.8,2.5,0.0,Unknown,High,High,Dry,9.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canary Fire,2024-09-06,San Diego,25.0,33.44756,-117.40342,9.0,4.0,Fall,Small,2024-09-06,,42.8,22.8,2.5,0.0,Unknown,High,High,Dry,9.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Pine Fire,2024-09-06,Mendocino,18.0,39.351831,-123.186117,9.0,4.0,Fall,Small,2024-09-06,,42.8,22.8,2.5,0.0,Unknown,High,High,Dry,9.0,4.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Church 2 Fire,2024-09-07,San Diego,40.0,32.700797,-116.357286,9.0,5.0,Fall,Medium,2024-09-07,,35.0,24.4,1.7,0.0,Unknown,High,High,Dry,9.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Roblar Fire ,2024-09-07,San Diego,950.0,33.4088,-117.3623,9.0,5.0,Fall,Large,2024-09-07,,35.0,24.4,1.7,0.0,Unknown,High,High,Dry,9.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mill Creek 4 Fire,2024-09-07,Humboldt,25.0,41.1088,-123.6761,9.0,5.0,Fall,Small,2024-09-07,,35.0,24.4,1.7,0.0,Unknown,High,High,Dry,9.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Cotton Fire,2024-09-07,Fresno,314.0,36.639321,-120.30277,9.0,5.0,Fall,Large,2024-09-07,,35.0,24.4,1.7,0.0,Unknown,High,High,Dry,9.0,5.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Train Fire,2024-09-09,Kern,48.0,35.2659,-118.62193,9.0,0.0,Fall,Medium,2024-09-09,,35.6,22.2,2.3,0.0,Unknown,High,High,Dry,9.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Wicklow Fire,2024-09-09,Amador,63.0,38.361232,-120.814317,9.0,0.0,Fall,Medium,2024-09-09,,35.6,22.2,2.3,0.0,Unknown,High,High,Dry,9.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sunset Fire,2024-09-09,Riverside,54.0,33.917991,-116.91162,9.0,0.0,Fall,Medium,2024-09-09,,35.6,22.2,2.3,0.0,Unknown,High,High,Dry,9.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Airport Fire,2024-09-09,"Orange, Riverside",23526.0,33.6676762,-117.566221,9.0,0.0,Fall,Large,2024-09-09,,35.6,22.2,2.3,0.0,Unknown,High,High,Dry,9.0,0.0,Summer,1.0,,,,,,,,,,,,,,,,,,,,,,,,
