incident_name,incident_dateonly_created,incident_county,incident_acres_burned,incident_latitude,incident_longitude,MONTH_fire,DAY_OF_WEEK_fire,SEASON_fire,FIRE_SIZE_CAT,DATE,TAVG,TMAX,TMIN,AWND,PRCP,TAVG_CAT,TMAX_CAT,TMIN_CAT,PRCP_CAT,MONTH_weather,DAY_OF_WEEK_weather,SEASON_weather
3-5 Fire,2025-07-25,Lassen,43.0,40.9814,-121.280552,7,4,Summer,Medium,2025-07-25,,26.1,16.7,1.9,0.0,Unknown,Medium,Medium,Dry,7,4,Summer
W-2 Fire,2025-07-25,Modoc,25.0,41.392519,-120.43839,7,4,Summer,Small,2025-07-25,,26.1,16.7,1.9,0.0,Unknown,Medium,Medium,Dry,7,4,Summer
Pearl Fire,2025-07-25,Kern,40.0,35.6182,-118.48813,7,4,Summer,Medium,2025-07-25,,26.1,16.7,1.9,0.0,Unknown,Medium,Medium,Dry,7,4,Summer
Green Fire-RRU,2025-07-25,Riverside,21.0,33.882719,-117.641517,7,4,Summer,Small,2025-07-25,,26.1,16.7,1.9,0.0,Unknown,Medium,Medium,Dry,7,4,Summer
Boneyard Fire,2025-07-26,Tuolumne,227.0,37.773371,-120.214807,7,5,Summer,Large,2025-07-26,,,,,0.0,Unknown,,,Dry,7,5,Summer
Hoffman Fire,2025-07-26,Kern,10.0,35.300512,-118.000889,7,5,Summer,Small,2025-07-26,,,,,0.0,Unknown,,,Dry,7,5,Summer
Medicine Fire,2025-07-27,Mendocino,263.0,39.831628,-123.267618,7,6,Summer,Large,2025-07-27,,24.4,18.3,2.2,0.0,Unknown,Medium,High,Dry,7,6,Summer
Needles Fires,2025-07-27,San Bernardino,10.0,34.828072,-114.583454,7,6,Summer,Small,2025-07-27,,24.4,18.3,2.2,0.0,Unknown,Medium,High,Dry,7,6,Summer
19 Fire,2025-07-29,Madera,16.0,37.07642,-120.202377,7,1,Summer,Small,2025-07-29,,24.4,17.8,2.1,0.0,Unknown,Medium,High,Dry,7,1,Summer
Rd 15  Madera_acres Fire,2025-07-30,Madera,30.0,36.995304,-120.274202,7,2,Summer,Small,2025-07-30,,24.4,17.2,2.8,0.0,Unknown,Medium,High,Dry,7,2,Summer
1-4 Fire,2025-07-31,Lassen,260.0,40.445172,-120.656672,7,3,Summer,Large,2025-07-31,,,,,0.0,Unknown,,,Dry,7,3,Summer
Orion Fire,2025-07-31,Santa Barbara,25.0,34.80493,-120.53608,7,3,Summer,Small,2025-07-31,,,,,0.0,Unknown,,,Dry,7,3,Summer
Howards Fire,2025-07-31,Modoc,100.0,41.48008,-120.957447,7,3,Summer,Medium,2025-07-31,,,,,0.0,Unknown,,,Dry,7,3,Summer
Lassen Fire,2025-08-01,Tehama,51.0,40.028565,-122.086035,8,4,Summer,Medium,2025-08-01,,27.2,17.8,1.8,0.0,Unknown,High,High,Dry,8,4,Summer
4-8 Fire,2025-08-01,Modoc,25.0,41.319441,-120.747715,8,4,Summer,Small,2025-08-01,,27.2,17.8,1.8,0.0,Unknown,High,High,Dry,8,4,Summer
Gifford Fire ,2025-08-01,Santa Barbara,131612.0,35.111258,-120.097902,8,4,Summer,Large,2025-08-01,,27.2,17.8,1.8,0.0,Unknown,High,High,Dry,8,4,Summer
Bernardo Fire,2025-08-01,San Diego,13.0,33.0088892,-117.0978951,8,4,Summer,Small,2025-08-01,,27.2,17.8,1.8,0.0,Unknown,High,High,Dry,8,4,Summer
Donovan Fire,2025-08-02,San Luis Obispo,51.0,35.527328,-120.508946,8,5,Summer,Medium,2025-08-02,,28.3,18.3,1.4,0.0,Unknown,High,High,Dry,8,5,Summer
Fremont Fire,2025-08-02,San Bernardino,30.0,34.429401,-117.653566,8,5,Summer,Small,2025-08-02,,28.3,18.3,1.4,0.0,Unknown,High,High,Dry,8,5,Summer
Radar Fire ,2025-08-02,Modoc,10.0,41.7203467,-121.1305479,8,5,Summer,Small,2025-08-02,,28.3,18.3,1.4,0.0,Unknown,High,High,Dry,8,5,Summer
Oak Fire,2025-08-02,Riverside,46.0,34.0005417,-117.1513823,8,5,Summer,Medium,2025-08-02,,28.3,18.3,1.4,0.0,Unknown,High,High,Dry,8,5,Summer
Rush Fire,2025-08-02,Mariposa,12.0,37.770605,-120.038987,8,5,Summer,Small,2025-08-02,,28.3,18.3,1.4,0.0,Unknown,High,High,Dry,8,5,Summer
Lake Fire,2025-08-03,Lake,401.0,38.9775809,-122.6525158,8,6,Summer,Large,2025-08-03,,25.0,17.8,2.6,0.0,Unknown,Medium,High,Dry,8,6,Summer
Eden Fire,2025-08-03,Alameda,18.0,37.7023074,-122.023919,8,6,Summer,Small,2025-08-03,,25.0,17.8,2.6,0.0,Unknown,Medium,High,Dry,8,6,Summer
Santa Fire,2025-08-03,Merced,30.0,37.053702,-120.966641,8,6,Summer,Small,2025-08-03,,25.0,17.8,2.6,0.0,Unknown,Medium,High,Dry,8,6,Summer
Bridge Fire,2025-08-04,Fresno,57.0,36.733265,-120.337696,8,0,Summer,Medium,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Ranch Fire,2025-08-04,Placer,140.0,38.839,-121.299167,8,0,Summer,Medium,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Claypit Fire,2025-08-04,Sacramento,128.0,38.409043,-121.028053,8,0,Summer,Medium,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Gold Fire,2025-08-04,San Bernardino,1079.0,34.320286,-116.906906,8,0,Summer,Large,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Mckinley Fire,2025-08-04,Fresno,24.0,36.778239,-120.657099,8,0,Summer,Small,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Cool Fire,2025-08-04,San Diego,17.0,33.213005,-117.002097,8,0,Summer,Small,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Rosa Fire,2025-08-04,Riverside,1671.0,33.56604,-116.53338,8,0,Summer,Large,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Midway Fire,2025-08-04,San Luis Obispo,13.0,35.222269,-120.103532,8,0,Summer,Small,2025-08-04,,24.4,17.8,2.7,0.0,Unknown,Medium,High,Dry,8,0,Summer
Keith Fire,2025-08-05,Riverside,16.0,33.602245,-117.134907,8,1,Summer,Small,2025-08-05,,,,,0.0,Unknown,,,Dry,8,1,Summer
Camel Fire,2025-08-05,Solano,10.0,38.054161,-122.135164,8,1,Summer,Small,2025-08-05,,,,,0.0,Unknown,,,Dry,8,1,Summer
Calaveras Fire,2025-08-05,Alameda,16.0,37.576408,-121.864915,8,1,Summer,Small,2025-08-05,,,,,0.0,Unknown,,,Dry,8,1,Summer
Jewel Fire,2025-08-05,Madera,15.0,37.08471,-119.757059,8,1,Summer,Small,2025-08-05,,,,,0.0,Unknown,,,Dry,8,1,Summer
Farm Fire,2025-08-06,Shasta,15.0,40.409513,-122.52078,8,2,Summer,Small,2025-08-06,,,,,0.0,Unknown,,,Dry,8,2,Summer
Van Vleck Fire,2025-08-06,Sacramento,10.0,38.483838,-121.074404,8,2,Summer,Small,2025-08-06,,,,,0.0,Unknown,,,Dry,8,2,Summer
Pond Fire,2025-08-06,Mendocino,25.0,39.73421,-123.51271,8,2,Summer,Small,2025-08-06,,,,,0.0,Unknown,,,Dry,8,2,Summer
Canyon Fire,2025-08-07,"Los Angeles, Ventura",5370.0,34.441462,-118.73503,8,3,Summer,Large,2025-08-07,,,,,0.0,Unknown,,,Dry,8,3,Summer
102 Fire,2025-08-07,Yolo,86.0,38.69111,-121.72738,8,3,Summer,Medium,2025-08-07,,,,,0.0,Unknown,,,Dry,8,3,Summer
Panoche Fire,2025-08-07,San Benito,423.0,36.635134,-120.989102,8,3,Summer,Large,2025-08-07,,,,,0.0,Unknown,,,Dry,8,3,Summer
Real Fire,2025-08-07,Riverside,7.0,34.015644,-117.453354,8,3,Summer,Small,2025-08-07,,,,,0.0,Unknown,,,Dry,8,3,Summer
Butte Fire,2025-08-07,Modoc,45.0,41.955097,-121.120371,8,3,Summer,Medium,2025-08-07,,,,,0.0,Unknown,,,Dry,8,3,Summer
Philadelphia Fire,2025-08-08,Riverside,25.0,34.033455,-117.50691,8,4,Summer,Small,2025-08-08,,,,,0.0,Unknown,,,Dry,8,4,Summer
Berry Fire,2025-08-08,Napa,68.0,38.6989922,-122.2707332,8,4,Summer,Medium,2025-08-08,,,,,0.0,Unknown,,,Dry,8,4,Summer
Runner Fire,2025-08-08,San Diego,88.0,32.687885,-116.281929,8,4,Summer,Medium,2025-08-08,,,,,0.0,Unknown,,,Dry,8,4,Summer
Tiger Fire,2025-08-08,Amador,118.0,38.430401,-120.516289,8,4,Summer,Medium,2025-08-08,,,,,0.0,Unknown,,,Dry,8,4,Summer
North Fire,2025-08-08,Lake,11.0,38.994765,-122.680639,8,4,Summer,Small,2025-08-08,,,,,0.0,Unknown,,,Dry,8,4,Summer
Richbar Fire,2025-08-09,Kern,158.0,35.468395,-118.722809,8,5,Summer,Large,2025-08-09,,25.0,18.9,2.5,0.0,Unknown,Medium,High,Dry,8,5,Summer
Arden Fire,2025-08-09,Lake,26.0,39.100802,-122.805092,8,5,Summer,Small,2025-08-09,,25.0,18.9,2.5,0.0,Unknown,Medium,High,Dry,8,5,Summer
Mariposa Fire,2025-08-09,San Bernardino,12.0,34.325756,-117.477459,8,5,Summer,Small,2025-08-09,,25.0,18.9,2.5,0.0,Unknown,Medium,High,Dry,8,5,Summer
Ponderosa Fire,2025-08-10,Yuba,87.0,39.386003,-121.295635,8,6,Summer,Medium,2025-08-10,,26.7,18.9,2.4,0.0,Unknown,High,High,Dry,8,6,Summer
Clark Fire,2025-08-10,Lassen,51.0,40.91808,-121.170005,8,6,Summer,Medium,2025-08-10,,26.7,18.9,2.4,0.0,Unknown,High,High,Dry,8,6,Summer
Mountain Fire,2025-08-11,Modoc,980.0,41.8124,-121.33,8,0,Summer,Large,2025-08-11,,24.4,18.9,3.4,0.0,Unknown,Medium,High,Dry,8,0,Summer
Utah Fire,2025-08-11,Mariposa,13.0,37.573647,-120.126968,8,0,Summer,Small,2025-08-11,,24.4,18.9,3.4,0.0,Unknown,Medium,High,Dry,8,0,Summer
Perez Fire,2025-08-12,Modoc,15.0,41.714,-121.286667,8,1,Summer,Small,2025-08-12,,23.9,18.9,2.9,0.0,Unknown,Medium,High,Dry,8,1,Summer
Lost Fire,2025-08-12,Fresno,31.0,36.974318,-119.724423,8,1,Summer,Small,2025-08-12,,23.9,18.9,2.9,0.0,Unknown,Medium,High,Dry,8,1,Summer
Smittle Fire,2025-08-13,Napa,5.0,38.560009,-122.234924,8,2,Summer,Small,2025-08-13,,,,,0.0,Unknown,,,Dry,8,2,Summer
Preston Fire,2025-08-13,Mariposa,13.0,37.257358,-119.97478,8,2,Summer,Small,2025-08-13,,,,,0.0,Unknown,,,Dry,8,2,Summer
King Fire,2025-08-14,Los Angeles,577.0,34.720071,-118.79656,8,3,Summer,Large,2025-08-14,,,,,0.0,Unknown,,,Dry,8,3,Summer
Hawk Fire,2025-08-14,Los Angeles,481.0,34.5314258,-118.2272114,8,3,Summer,Large,2025-08-14,,,,,0.0,Unknown,,,Dry,8,3,Summer
Heather Fire,2025-08-14,Siskiyou,240.0,41.932642,-122.4019,8,3,Summer,Large,2025-08-14,,,,,0.0,Unknown,,,Dry,8,3,Summer
Herman Fire,2025-08-15,Solano,167.0,38.097839,-122.131599,8,4,Summer,Large,2025-08-15,,25.6,19.4,2.8,0.0,Unknown,Medium,High,Dry,8,4,Summer
Hadley Fire,2025-08-17,Madera,13.0,37.214319,-119.56892,8,6,Summer,Small,2025-08-17,,28.3,19.4,1.9,0.0,Unknown,High,High,Dry,8,6,Summer
Carlos Fire,2025-08-18,San Luis Obispo,43.0,35.453419,-120.66952,8,0,Summer,Medium,2025-08-18,,29.4,19.4,2.0,0.0,Unknown,High,High,Dry,8,0,Summer
Vineyard Fire,2025-08-19,Madera,41.0,36.865734,-120.140056,8,1,Summer,Medium,2025-08-19,,,,,0.0,Unknown,,,Dry,8,1,Summer
Coyote Fire,2025-08-20,El Dorado,624.0,38.535896,-120.636971,8,2,Summer,Large,2025-08-20,,34.4,18.9,1.4,0.0,Unknown,High,High,Dry,8,2,Summer
Watson Fire,2025-08-21,Santa Clara,23.0,37.084305,-121.644112,8,3,Summer,Small,2025-08-21,,34.4,20.6,1.7,0.0,Unknown,High,High,Dry,8,3,Summer
Pickett Fire,2025-08-21,Napa,6820.0,38.6001023,-122.5519541,8,3,Summer,Large,2025-08-21,,34.4,20.6,1.7,0.0,Unknown,High,High,Dry,8,3,Summer
Cantova Fire,2025-08-21,Sacramento,36.0,38.489675,-121.100506,8,3,Summer,Medium,2025-08-21,,34.4,20.6,1.7,0.0,Unknown,High,High,Dry,8,3,Summer
Crow Fire,2025-08-21,San Diego,500.0,33.4530278,-117.5346389,8,3,Summer,Large,2025-08-21,,34.4,20.6,1.7,0.0,Unknown,High,High,Dry,8,3,Summer
Parks Fire,2025-08-22,Alameda,118.0,37.732098,-121.908142,8,4,Summer,Medium,2025-08-22,,,,,0.0,Unknown,,,Dry,8,4,Summer
Little Fire,2025-08-22,Kern,2506.0,35.569296,-118.585846,8,4,Summer,Large,2025-08-22,,,,,0.0,Unknown,,,Dry,8,4,Summer
Canal Fire,2025-08-23,Madera,46.0,37.097674,-120.029309,8,5,Summer,Medium,2025-08-23,,34.4,21.1,2.2,0.0,Unknown,High,High,Dry,8,5,Summer
Anderson Fire,2025-08-23,Madera,20.0,37.067374,-119.620204,8,5,Summer,Small,2025-08-23,,34.4,21.1,2.2,0.0,Unknown,High,High,Dry,8,5,Summer
Point Fire,2025-08-23,Shasta,43.0,40.38862,-122.40685,8,5,Summer,Medium,2025-08-23,,34.4,21.1,2.2,0.0,Unknown,High,High,Dry,8,5,Summer
Tanabe Fire,2025-08-23,Yuba,40.0,39.265104,-121.514636,8,5,Summer,Medium,2025-08-23,,34.4,21.1,2.2,0.0,Unknown,High,High,Dry,8,5,Summer
Vail Fire,2025-08-23,Riverside,55.0,33.498964,-116.997928,8,5,Summer,Medium,2025-08-23,,34.4,21.1,2.2,0.0,Unknown,High,High,Dry,8,5,Summer
Lierly Fire ,2025-08-23,Kern,139.0,34.995365,-119.044543,8,5,Summer,Medium,2025-08-23,,34.4,21.1,2.2,0.0,Unknown,High,High,Dry,8,5,Summer
Look Fire,2025-08-24,Tulare,11.0,36.536667,-118.909333,8,6,Summer,Small,2025-08-24,,32.8,21.1,1.7,0.0,Unknown,High,High,Dry,8,6,Summer
R-3 Fire,2025-08-24,Lassen,500.0,40.435833,-120.477333,8,6,Summer,Large,2025-08-24,,32.8,21.1,1.7,0.0,Unknown,High,High,Dry,8,6,Summer
Garnet Fire,2025-08-24,Fresno,59844.0,36.86508,-119.027914,8,6,Summer,Large,2025-08-24,,32.8,21.1,1.7,0.0,Unknown,High,High,Dry,8,6,Summer
Sky Fire,2025-08-24,Lake,19.0,38.89991,-122.527007,8,6,Summer,Small,2025-08-24,,32.8,21.1,1.7,0.0,Unknown,High,High,Dry,8,6,Summer
High Fire,2025-08-24,Fresno,36.0,36.964445,-119.343755,8,6,Summer,Medium,2025-08-24,,32.8,21.1,1.7,0.0,Unknown,High,High,Dry,8,6,Summer
Branch 2 Fire,2025-08-24,Fresno,28.0,36.950182,-119.34644,8,6,Summer,Small,2025-08-24,,32.8,21.1,1.7,0.0,Unknown,High,High,Dry,8,6,Summer
R-3 Fire,2025-08-24,Lassen,145.0,40.435833,-120.477333,8,6,Summer,Medium,2025-08-24,,32.8,21.1,1.7,0.0,Unknown,High,High,Dry,8,6,Summer
3-22 Muck Fire,2025-08-25,Lassen,40.0,40.97749,-121.227729,8,0,Summer,Medium,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
Swift Complex,2025-08-25,Trinity,540.0,40.9044444,-122.8508333,8,0,Summer,Large,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
Dillon Fire,2025-08-25,Siskiyou,11929.0,41.54121,-123.539009,8,0,Summer,Large,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
Paskenta Fire,2025-08-25,Tehama,65.0,40.00074,-122.298489,8,0,Summer,Medium,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
Pomegranate Fire,2025-08-25,Fresno,100.0,36.647094,-120.133591,8,0,Summer,Medium,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
SKU Late August Lightning Complex,2025-08-25,Siskiyou,107.0,41.0,-122.0,8,0,Summer,Medium,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
Aberdeen Fire,2025-08-25,Inyo,91.0,36.99955,-118.232528,8,0,Summer,Medium,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
R-10 Fire,2025-08-25,Lassen,100.0,40.678028,-120.24025,8,0,Summer,Medium,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
Mesa Fire,2025-08-25,Tuolumne,16.0,37.891253,-120.488153,8,0,Summer,Small,2025-08-25,,30.0,20.6,1.6,0.0,Unknown,High,High,Dry,8,0,Summer
Murphy Fire,2025-08-26,Siskiyou,12.0,41.211359,-123.173767,8,1,Summer,Small,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
Blue Fire,2025-08-26,Siskiyou,3713.0,41.78715,-123.18499,8,1,Summer,Large,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
Franciscan Fire,2025-08-26,Shasta,34.0,40.472116,-122.181166,8,1,Summer,Small,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
Kibbie Fire,2025-08-26,Tuolumne,13.0,38.028263,-119.824371,8,1,Summer,Small,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
Grade Fire,2025-08-26,Siskiyou,10.0,41.217878,-121.590689,8,1,Summer,Small,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
6-3 Fire,2025-08-26,Butte,11.0,39.523797,-121.650849,8,1,Summer,Small,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
3-27 Fire,2025-08-26,Lassen,24.0,41.088854,-121.057196,8,1,Summer,Small,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
Butter Fire,2025-08-26,Kern,48.0,35.464035,-118.147758,8,1,Summer,Medium,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
H-10 Fire,2025-08-26,Shasta,13.0,40.737144,-121.330697,8,1,Summer,Small,2025-08-26,,25.0,20.0,2.7,0.0,Unknown,Medium,High,Dry,8,1,Summer
Parkville Fire,2025-08-27,Shasta,24.0,40.43326,-122.188718,8,2,Summer,Small,2025-08-27,,30.6,19.4,1.8,0.0,Unknown,High,High,Dry,8,2,Summer
5-4 Fire,2025-08-27,Shasta,41.0,40.782379,-122.639809,8,2,Summer,Medium,2025-08-27,,30.6,19.4,1.8,0.0,Unknown,High,High,Dry,8,2,Summer
Lake Fire,2025-08-27,Modoc,401.0,41.86292,-121.22717,8,2,Summer,Large,2025-08-27,,30.6,19.4,1.8,0.0,Unknown,High,High,Dry,8,2,Summer
Garden Fire,2025-08-28,Siskiyou,16.0,41.31546,-123.23382,8,3,Summer,Small,2025-08-28,,,,,0.0,Unknown,,,Dry,8,3,Summer
Hutton Fire,2025-08-28,San Luis Obispo,21.0,34.990911,-120.437696,8,3,Summer,Small,2025-08-28,,,,,0.0,Unknown,,,Dry,8,3,Summer
South Constantia Fire,2025-08-29,Lassen,15.0,39.941076,-120.004618,8,4,Summer,Small,2025-08-29,,32.2,20.6,1.7,0.0,Unknown,High,High,Dry,8,4,Summer
Peter Fire,2025-08-29,Lake,47.0,38.919426,-122.876633,8,4,Summer,Medium,2025-08-29,,32.2,20.6,1.7,0.0,Unknown,High,High,Dry,8,4,Summer
Grant Fire,2025-08-29,Alameda,13.0,37.740292,-121.585802,8,4,Summer,Small,2025-08-29,,32.2,20.6,1.7,0.0,Unknown,High,High,Dry,8,4,Summer
Scott Fire,2025-08-29,Lake,19.0,39.043833,-122.972167,8,4,Summer,Small,2025-08-29,,32.2,20.6,1.7,0.0,Unknown,High,High,Dry,8,4,Summer
Tombstone Fire,2025-08-30,Fresno,49.0,36.901167,-118.817167,8,5,Summer,Medium,2025-08-30,,31.1,20.6,2.3,0.0,Unknown,High,High,Dry,8,5,Summer
Coach Fire,2025-08-30,Monterey,13.0,36.805649,-121.561084,8,5,Summer,Small,2025-08-30,,31.1,20.6,2.3,0.0,Unknown,High,High,Dry,8,5,Summer
Edgewood Fire,2025-08-30,San Mateo,10.0,37.443956,-122.265569,8,5,Summer,Small,2025-08-30,,31.1,20.6,2.3,0.0,Unknown,High,High,Dry,8,5,Summer
Stonewall Fire,2025-08-31,Monterey,31.0,36.448208,-121.226906,8,6,Summer,Small,2025-08-31,,,,,0.0,Unknown,,,Dry,8,6,Summer
Pump Rd / Woo Rd Fire,2025-08-31,Merced,19.0,36.931478,-120.809789,8,6,Summer,Small,2025-08-31,,,,,0.0,Unknown,,,Dry,8,6,Summer
Kettle Fire,2025-08-31,Fresno,24.0,36.9397,-118.7677,8,6,Summer,Small,2025-08-31,,,,,0.0,Unknown,,,Dry,8,6,Summer
Fuel Fire,2025-09-01,Fresno,10.0,37.044697,-119.472565,9,0,Fall,Small,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Salt Fire,2025-09-01,"Fresno, Monterey",25579.0,36.011656,-120.36348,9,0,Fall,Large,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Root Fire,2025-09-01,Shasta,729.0,41.159093,-122.397152,9,0,Fall,Large,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Ellie Fire,2025-09-01,Los Angeles,16.0,34.545175,-119.106092,9,0,Fall,Small,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Tracy Fire,2025-09-01,Shasta,18.0,40.40398,-122.31726,9,0,Fall,Small,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Log Fire,2025-09-01,Siskiyou,1170.0,41.41726,-123.2668,9,0,Fall,Large,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Springs Fire,2025-09-01,Tehama,32.0,40.4017003,-121.8143349,9,0,Fall,Small,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Valley Fire,2025-09-01,El Dorado,16.0,38.72489,-121.032,9,0,Fall,Small,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
S-14 Fire,2025-09-01,Modoc,50.0,41.317155,-120.115829,9,0,Fall,Medium,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Palo Fire,2025-09-01,Alameda,10.0,37.689612,-122.020693,9,0,Fall,Small,2025-09-01,,32.2,20.6,1.3,0.0,Unknown,High,High,Dry,9,0,Fall
Rock Fire,2025-09-02,Sacramento,143.0,38.621374,-121.113812,9,1,Fall,Medium,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
F22 Fire,2025-09-02,Fresno,10.0,35.944667,-120.349833,9,1,Fall,Small,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Marmon Fire,2025-09-02,Fresno,1034.0,36.24125,-120.102889,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Granite Fire,2025-09-02,Butte,19.0,39.890933,-121.451769,9,1,Fall,Small,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Porter Fire,2025-09-02,Placer,10.0,39.013895,-121.340233,9,1,Fall,Small,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Paladino Fire,2025-09-02,Kern,461.0,35.417279,-118.927674,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
6-5 Fire,2025-09-02,Tuolumne,7037.0,37.819667,-120.437333,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Forebay Fire,2025-09-02,Butte,36.0,39.524747,-121.612192,9,1,Fall,Medium,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
1-3 Fire,2025-09-02,Mariposa,250.0,37.262108,-120.007439,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
1-4 Fire,2025-09-02,Mariposa,4451.0,37.255225,-120.067334,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Copper Fire,2025-09-02,Amador,11.0,38.484002,-121.007605,9,1,Fall,Small,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Park Fire,2025-09-02,Monterey,25.0,35.945333,-120.3755,9,1,Fall,Small,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
TCU September Lightning Complex ,2025-09-02,"Calaveras, San Joaquin, Stanislaus, Tuolumne",13869.0,37.998587,-120.475152,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
6-2 Fire,2025-09-02,Tuolumne,1025.0,37.77721,-120.38529,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
4-1 Fire,2025-09-02,Sacramento,8.0,38.438081,-121.048558,9,1,Fall,Small,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Moraga Fire,2025-09-02,Merced,315.0,37.079208,-120.962011,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Hornitos 1-2 Fire,2025-09-02,Mariposa,390.0,37.529667,-120.256117,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Brown Fire,2025-09-02,Sacramento,60.0,38.464121,-121.043423,9,1,Fall,Medium,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Michigan Fire,2025-09-02,Amador,33.0,38.379304,-120.986172,9,1,Fall,Small,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Canal Fire,2025-09-02,Madera,272.0,37.119648,-120.074557,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
Sierra Fire,2025-09-02,Placer,44.0,38.862604,-121.21753,9,1,Fall,Medium,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
18-1 Fire,2025-09-02,Merced,463.0,37.250521,-120.197971,9,1,Fall,Large,2025-09-02,,36.1,20.6,1.6,0.0,Unknown,High,High,Dry,9,1,Fall
